security_id,trading_symbol,company_name,lot_size,tick_size
13376,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,1.0,5.0
25626,UYFINCORP,U. Y. FINCORP LIMITED,1.0,1.0
12863,V1NSETEST,V1NSETEST,1.0,5.0
24196,VADILALIND,VADILAL INDUSTRIES LTD,1.0,50.0
11364,VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,1.0,5.0
16589,VAISHALI,VAISHALI PHARMA LIMITED,1.0,1.0
25851,VAL30IETF,ICICIPRAMC - VAL30IETF,1.0,1.0
330,VALIANTORG,VALIANT ORGANICS LIMITED,1.0,5.0
11220,VARDHACRLC,VARDHAMAN ACRYLICS LTD,1.0,1.0
3646,VARDMNPOLY,VARDHMAN POLYTEX LTD.,1.0,1.0
3857,VARROC,VARROC ENGINEERING LTD.,1.0,5.0
18110,VASCONEQ,VASCON ENGINEERS LTD,1.0,1.0
25340,VASWANI,VASWANI IND LTD,1.0,1.0
18921,VBL,VARUN BEVERAGES LIMITED,1.0,5.0
9020,VCL,VAXTEX COTFAB LIMITED,1.0,1.0
3063,VEDL,VEDANTA LIMITED,1.0,5.0
14019,VEEDOL,VEEDOL CORPORATION LTD,1.0,10.0
3757,VENKEYS,VENKY S (INDIA) LIMITED,1.0,10.0
28847,VENTIVE,VENTIVE HOSPITALITY LTD,1.0,5.0
9592,VENUSPIPES,VENUS PIPES & TUBES LTD,1.0,10.0
13859,VENUSREM,VENUS REMEDIES LIMITED,1.0,5.0
8890,VERANDA,VERANDA LEARNING SOL LTD,1.0,1.0
3676,VESUVIUS,VESUVIUS INDIA LTD,1.0,50.0
8652,VETO,VETO SWITCHGEAR CABLE LTD,1.0,1.0
15362,VGUARD,V-GUARD IND LTD.,1.0,5.0
11892,VHL,VARDHMAN HOLDINGS LIMITED,1.0,10.0
13536,VIDHIING,VIDHI SPCLTY F INGRDNTS L,1.0,5.0
5585,VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,1.0,5.0
17691,VIJIFIN,VIJI FINANCE LIMITED,1.0,1.0
25756,VIKASECO,VIKAS ECOTECH LIMITED,1.0,1.0
9931,VIKASLIFE,VIKAS LIFECARE LIMITED,1.0,1.0
13101,VIMTALABS,VIMTA LABS LIMITED,1.0,5.0
17364,VINATIORGA,VINATI ORGANICS LTD,1.0,10.0
25835,VINCOFE,VINTAGE COFFEE N BVRGS L,1.0,1.0
3694,VINDHYATEL,VINDHYA TELELINKS LTD,1.0,10.0
16821,VINYLINDIA,VINYL CHEMICALS (I) LTD.,1.0,5.0
3703,VIPIND,VIP INDUSTRIES LTD,1.0,5.0
15295,VIRINCHI,VIRINCHI LIMITED,1.0,1.0
4221,VISAKAIND,VISAKA INDUSTRIES LIMITED,1.0,1.0
6908,VISHNU,VISHNU CHEMICALS LIMITED,1.0,5.0
13702,VISHWARAJ,VISHWARAJ SUGAR IND LTD,1.0,1.0
29877,VIVIDHA,VISAGAR POLYTEX LTD,1.0,1.0
3715,VLSFINANCE,VLS FINANCE LTD,1.0,1.0
29284,VMART,VMART RETAIL LTD,1.0,10.0
27969,VMM,VISHAL MEGA MART LIMITED,1.0,1.0
13577,VOLTAMP,VOLTAMP TRANSFORMERS LTD,1.0,50.0
3718,VOLTAS,VOLTAS LTD,1.0,10.0
18341,VPRPL,VISHNU PRAKASH R PUNGLI L,1.0,1.0
24321,VRAJ,VRAJ IRON AND STEEL LTD,1.0,1.0
8696,VRLLOG,VRL LOGISTICS LIMITED,1.0,5.0
27067,VSSL,VARDHMAN SPC STEEL LTD,1.0,5.0
3724,VSTIND,VST INDUSTRIES LTD,1.0,5.0
22730,VSTL,VIBHOR STEEL TUBES LTD,1.0,1.0
24292,VSTTILLERS,VST TILLERS TRACTORS LTD,1.0,10.0
2073,VTL,VARDHMAN TEXTILES LIMITED,1.0,5.0
25907,WAAREEENER,WAAREE ENERGIES LIMITED,1.0,10.0
756038,WAAREERTL,WAAREE RENEWABLE TECH LTD,1.0,10.0
20188,WABAG,VA TECH WABAG LTD,1.0,10.0
3736,WALCHANNAG,WALCHANDNAGAR INDUSTRIES,1.0,1.0
25403,WCIL,WESTERN CARRIERS (IND) L,1.0,1.0
1923,WEALTH,WEALTH FRST PORT. MG. LTD,1.0,5.0
14602,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,1.0,10.0
3748,WEIZMANIND,WEIZMANN LTD,1.0,1.0
7835,WEL,WONDER ELECTRICALS LTD,1.0,1.0
11821,WELCORP,WELSPUN CORP LIMITED,1.0,5.0
11626,WELENT,WELSPUN ENTERPRISES LTD.,1.0,5.0
19800,WELINV,WELSPUN INV & COMM LTD,1.0,5.0
11253,WELSPUNLIV,WELSPUN LIVING LIMITED,1.0,1.0
4235,WENDT,WENDT (INDIA) LIMITED,1.0,50.0
11580,WESTLIFE,WESTLIFE FOODWORLD LTD,1.0,5.0
3766,WHEELS,WHEELS INDIA LTD,1.0,5.0
18011,WHIRLPOOL,WHIRLPOOL OF INDIA LTD,1.0,10.0
3772,WILLAMAGOR,WILLIAMSON MAGOR,1.0,1.0
5366,WINDLAS,WINDLAS BIOTECH LIMITED,1.0,5.0
24969,WINDMACHIN,WINDSOR MACHINES LIMITED,1.0,5.0
20481,WIPL,THE WESTERN INDIA PLY LTD,1.0,1.0
3787,WIPRO,WIPRO LTD,1.0,1.0
7506,WOCKPHARMA,WOCKHARDT LIMITED,1.0,10.0
3002,WONDERLA,WONDERLA HOLIDAYS LTD.,1.0,5.0
22277,WORTH,WORTH PERIPHERALS LIMITED,1.0,1.0
3799,WSTCSTPAPR,WEST COAST PAPER MILLS LT,1.0,5.0
11705,XCHANGING,XCHANGING SOLUTIONS LTD,1.0,1.0
11407,XPROINDIA,XPRO INDIA LIMITED,1.0,10.0
25235,XTGLOBAL,XTGLOBAL INFOTECH LIMITED,1.0,1.0
18131,YASHO,YASHO INDUSTRIES LIMITED,1.0,10.0
17738,YATHARTH,YATHARTH HOSP & TRA C S L,1.0,5.0
18760,YATRA,YATRA ONLINE LIMITED,1.0,1.0
11915,YESBANK,YES BANK LIMITED,1.0,1.0
5501,YUKEN,YUKEN INDIA LIMITED,1.0,10.0
18608,ZAGGLE,ZAGGLE PREPA OCEAN SER L,1.0,5.0
3812,ZEEL,ZEE ENTERTAINMENT ENT LTD,1.0,1.0
14003,ZEEMEDIA,ZEE MEDIA CORPORATION LTD,1.0,1.0
14562,ZENITHSTL,ZENITH STEEL PIP IND LTD,1.0,1.0
1076,ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,1.0,5.0
7508,ZENTEC,ZEN TECHNOLOGIES LIMITED,1.0,10.0
16915,ZFCVINDIA,ZF COM VE CTR SYS IND LTD,1.0,100.0
12384,ZIMLAB,ZIM LABORATORIES LIMITED,1.0,1.0
7129,ZODIAC,ZODIAC ENERGY LIMITED,1.0,5.0
3821,ZODIACLOTH,ZODIAC CLOTHING CO. LTD.,1.0,1.0
11394,ZOTA,ZOTA HEALTH CARE LIMITED,1.0,5.0
29050,ZUARI,ZUARI AGRO CHEMICALS LTD,1.0,1.0
3827,ZUARIIND,ZUARI INDUSTRIES LIMITED,1.0,5.0
7929,ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,1.0,5.0
17635,ZYDUSWELL,ZYDUS WELLNESS LIMITED,1.0,10.0
